Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Types for Proofs and Programs","Lecture Notes in Computer Science","","","","10.1007/3-540-45842-5","Paul CallaghanZhaohui LuoJames McKinnaRobert PollackRobert Pollack","2002","http://link.springer.com/book/10.1007/3-540-45842-5","Book"
"Artificial General Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-41649-6","Bas SteunebrinkPei WangBen Goertzel","2016","http://link.springer.com/book/10.1007/978-3-319-41649-6","Book"
"Distributed Computing and Intelligent Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-94876-4","Dr. Raju BapiProf. Sandeep KulkarniSwarup MohalikSathya Peri","2022","http://link.springer.com/book/10.1007/978-3-030-94876-4","Book"
"Machine Learning: ECML 2003","Lecture Notes in Computer Science","","","","10.1007/b13633","Nada LavračDragan GambergerHendrik BlockeelLjupčo Todorovski","2003","http://link.springer.com/book/10.1007/b13633","Book"
"Intelligent Information and Database Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36543-0","Ali SelamatNgoc Thanh NguyenHabibollah Haron","2013","http://link.springer.com/book/10.1007/978-3-642-36543-0","Book"
"Search-Based Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-27455-9","Shiva NejatiGregory Gay","2019","http://link.springer.com/book/10.1007/978-3-030-27455-9","Book"
"Computer-Human Interaction Research and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-32965-5","Andreas HolzingerProf. Dr. Hugo Plácido SilvaDr. Markus Helfert","2019","http://link.springer.com/book/10.1007/978-3-030-32965-5","Book"
"Object Representation in Computer Vision","Lecture Notes in Computer Science","","","","10.1007/3-540-60477-4","Martial HebertJean PonceTerry BoultAri Gross","1995","http://link.springer.com/book/10.1007/3-540-60477-4","Book"
"10th International Conference on Automated Deduction","Lecture Notes in Computer Science","","","","10.1007/3-540-52885-7","Mark E. Stickel","1990","http://link.springer.com/book/10.1007/3-540-52885-7","Book"
"Computer Vision — ECCV'92","Lecture Notes in Computer Science","","","","10.1007/3-540-55426-2","G. Sandini","1992","http://link.springer.com/book/10.1007/3-540-55426-2","Book"
"Current Trends in Web Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-74433-9","Irene GarrigósManuel Wimmer","2018","http://link.springer.com/book/10.1007/978-3-319-74433-9","Book"
"Digital Libraries: The Era of Big Data and Data Science","Communications in Computer and Information Science","","","","10.1007/978-3-030-39905-4","Dr. Michelangelo CeciProf. Stefano FerilliProf. Antonella Poggi","2020","http://link.springer.com/book/10.1007/978-3-030-39905-4","Book"
"Methodologies for Intelligent Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-58495-1","Zbigniew W. RaśMaria Zemankova","1994","http://link.springer.com/book/10.1007/3-540-58495-1","Book"
"Modern Approaches in Applied Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21822-4","Kishan G. MehrotraChilukuri K. MohanJae C. OhPramod K. VarshneyMoonis Ali","2011","http://link.springer.com/book/10.1007/978-3-642-21822-4","Book"
"Computational Logic in Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-88833-8","Fariba SadriKen Satoh","2008","http://link.springer.com/book/10.1007/978-3-540-88833-8","Book"
"Coordination, Organizations, Institutions, and Norms in Agent Systems IX","Lecture Notes in Computer Science","","","","10.1007/978-3-319-07314-9","Tina BalkeFrank DignumM. Birna van RiemsdijkAmit K. Chopra","2014","http://link.springer.com/book/10.1007/978-3-319-07314-9","Book"
"Artificial Intelligence Applications and Innovations","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-92007-8","Lazaros IliadisDr. Ilias MaglogiannisVassilis Plagianakos","2018","http://link.springer.com/book/10.1007/978-3-319-92007-8","Book"
"Computational Collective Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-63007-2","Ngoc Thanh NguyenBao Hung HoangCong Phap HuynhDosam HwangBogdan TrawińskiProf. Dr. Gottfried Vossen","2020","http://link.springer.com/book/10.1007/978-3-030-63007-2","Book"
"Theory and Applications of Relational Structures as Knowledge Instruments II","Lecture Notes in Computer Science","","","","10.1007/11964810","Harrie de SwartEwa OrłowskaGunther SchmidtMarc Roubens","2006","http://link.springer.com/book/10.1007/11964810","Book"
"HCI International 2019 – Late Breaking Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-30712-7","Prof. Constantine StephanidisDr. Margherita Antona","2019","http://link.springer.com/book/10.1007/978-3-030-30712-7","Book"
"Computer Science Logic","Lecture Notes in Computer Science","","","","10.1007/b13224","Matthias BaazJohann A. Makowsky","2003","http://link.springer.com/book/10.1007/b13224","Book"
"Information Management and Big Data","Communications in Computer and Information Science","","","","10.1007/978-3-030-46140-9","Juan Antonio Lossio-VenturaNelly Condori-FernandezJorge Carlos Valverde-Rebaza","2020","http://link.springer.com/book/10.1007/978-3-030-46140-9","Book"
"AI*IA 2013: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-03524-6","Matteo BaldoniCristina BaroglioGuido BoellaRoberto Micalizio","2013","http://link.springer.com/book/10.1007/978-3-319-03524-6","Book"
"Neural Nets WIRN Vietri-99","Perspectives in Neural Computing","","","","10.1007/978-1-4471-0877-1","Professor Maria MarinaroDr Roberto Tagliaferri","1999","http://link.springer.com/book/10.1007/978-1-4471-0877-1","Book"
"Applications and Innovations in Expert Systems VI","","","","","10.1007/978-1-4471-0575-6","Robert W. Milne BSc, PhDAnn L. Macintosh BSc, CEngMax Bramer BSc, PhD, CEng","1999","http://link.springer.com/book/10.1007/978-1-4471-0575-6","Book"
"Computer Analysis of Images and Patterns","Communications in Computer and Information Science","","","","10.1007/978-3-030-29930-9","Mario VentoGennaro PercannellaSara ColantonioDaniela GiorgiBogdan J. MatuszewskiHamideh KerdegariManzoor Razaak","2019","http://link.springer.com/book/10.1007/978-3-030-29930-9","Book"
"Machine Learning and Knowledge Discovery in Databases","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46128-1","Paolo FrasconiNiels LandwehrGiuseppe MancoJilles Vreeken","2016","http://link.springer.com/book/10.1007/978-3-319-46128-1","Book"
"Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications","Communications in Computer and Information Science","","","","10.1007/978-3-319-91479-4","Jesús MedinaManuel Ojeda-AciegoJosé Luis VerdegayIrina PerfilievaProf. Dr. Bernadette Bouchon-MeunierRonald R. Yager","2018","http://link.springer.com/book/10.1007/978-3-319-91479-4","Book"
"Machine Learning and Knowledge Discovery in Databases","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33460-3","Peter A. FlachTijl De BieNello Cristianini","2012","http://link.springer.com/book/10.1007/978-3-642-33460-3","Book"
"e-Technologies and Networks for Development","Communications in Computer and Information Science","","","","10.1007/978-3-642-22729-5","Jim James YonaziEliamani SedoyekaEzendu AriwaEyas El-Qawasmeh","2011","http://link.springer.com/book/10.1007/978-3-642-22729-5","Book"
"Energy Minimization Methods in Computer Vision and Pattern Recognition","Lecture Notes in Computer Science","","","","10.1007/3-540-44745-8","Mário FigueiredoJosiane ZerubiaAnil K. Jain","2001","http://link.springer.com/book/10.1007/3-540-44745-8","Book"
"Cognitive Radio Oriented Wireless Networks","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-319-40352-6","Dominique NoguetKlaus MoessnerJacques Palicot","2016","http://link.springer.com/book/10.1007/978-3-319-40352-6","Book"
"Medical Computer Vision and Bayesian and Graphical Models for Biomedical Imaging","Lecture Notes in Computer Science","","","","10.1007/978-3-319-61188-4","Henning MüllerB. Michael KelmTal ArbelWeidong CaiM. Jorge CardosoGeorg LangsBjoern MenzeDimitris MetaxasAlbert MontilloWilliam M. Wells IIIShaoting ZhangAlbert C.S. ChungMark JenkinsonAnnemie Ribbens","2017","http://link.springer.com/book/10.1007/978-3-319-61188-4","Book"
"Analysis and Modeling of Faces and Gestures","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75690-3","S. Kevin ZhouWenyi ZhaoXiaoou TangShaogang Gong","2007","http://link.springer.com/book/10.1007/978-3-540-75690-3","Book"
"Advances in Data Mining. Applications and Theoretical Aspects","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03067-3","Petra Perner","2009","http://link.springer.com/book/10.1007/978-3-642-03067-3","Book"
"Massively Multi-Agent Systems II","Lecture Notes in Computer Science","","","","10.1007/978-3-030-20937-7","Dr. Donghui LinProf. Toru IshidaProf. Franco ZambonelliDr. Itsuki Noda","2019","http://link.springer.com/book/10.1007/978-3-030-20937-7","Book"
"New Frontiers in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-10061-6","Yukiko NakanoKen SatohDaisuke Bekki","2014","http://link.springer.com/book/10.1007/978-3-319-10061-6","Book"
"Advances in Production Management Systems. Competitive Manufacturing for Innovative Products and Services","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-642-40352-1","Christos EmmanouilidisMarco TaischDimitris Kiritsis","2013","http://link.springer.com/book/10.1007/978-3-642-40352-1","Book"
"Computational Methods and Clinical Applications in Musculoskeletal Imaging","Lecture Notes in Computer Science","","","","10.1007/978-3-319-74113-0","Dr. Ben GlockerProf. Dr. Jianhua YaoTomaž VrtovecAlejandro FrangiProf. Dr. Guoyan Zheng","2018","http://link.springer.com/book/10.1007/978-3-319-74113-0","Book"
"Genetic Programming","Lecture Notes in Computer Science","","","","10.1007/BFb0055923","Wolfgang BanzhafRiccardo PoliMarc SchoenauerTerence C. Fogarty","1998","http://link.springer.com/book/10.1007/BFb0055923","Book"
"Advances in Data Science, Cyber Security and IT Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-36365-9","Auhood AlfariesHanan MengashDr. Ansar YasarElhadi Shakshuki","2019","http://link.springer.com/book/10.1007/978-3-030-36365-9","Book"
"Web Information Systems Engineering – WISE 2014 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-319-20370-6","Boualem BenatallahAzer BestavrosBarbara CataniaArmin HallerYannis ManolopoulosAthena VakaliYanchun Zhang","2015","http://link.springer.com/book/10.1007/978-3-319-20370-6","Book"
"PRIMA 2015: Principles and Practice of Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-25524-8","Qingliang ChenPaolo TorroniSerena VillataJane HsuAndrea Omicini","2015","http://link.springer.com/book/10.1007/978-3-319-25524-8","Book"
"Intelligent Robotics and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-97589-4","Zhiyong ChenAlexandre MendesYamin YanShifeng Chen","2018","http://link.springer.com/book/10.1007/978-3-319-97589-4","Book"
"Engineering the Web in the Big Data Era","Lecture Notes in Computer Science","","","","10.1007/978-3-319-19890-3","Philipp CimianoFlavius FrasincarGeert-Jan HoubenDaniel Schwabe","2015","http://link.springer.com/book/10.1007/978-3-319-19890-3","Book"
"Tools and Algorithms for the Construction and Analysis of Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-17462-0","Prof. Tomáš VojnarProf. Lijun Zhang","2019","http://link.springer.com/book/10.1007/978-3-030-17462-0","Book"
"Computers Helping People with Special Needs","Lecture Notes in Computer Science","","","","10.1007/978-3-319-94274-2","Klaus MiesenbergerGeorgios Kouroupetroglou","2018","http://link.springer.com/book/10.1007/978-3-319-94274-2","Book"
"Implementation and Application of Automata","Lecture Notes in Computer Science","","","","10.1007/3-540-44977-9","Jean-Marc ChamparnaudDenis Maurel","2003","http://link.springer.com/book/10.1007/3-540-44977-9","Book"
"Advances in Information Retrieval","Lecture Notes in Computer Science","","","","10.1007/978-3-540-71496-5","Giambattista AmatiClaudio CarpinetoGiovanni Romano","2007","http://link.springer.com/book/10.1007/978-3-540-71496-5","Book"
"Haptic and Audio Interaction Design","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04076-4","M. Ercan AltinsoyUte JekoschStephen Brewster","2009","http://link.springer.com/book/10.1007/978-3-642-04076-4","Book"
"Knowledge Science, Engineering and Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10983-6","Gerard MemmiBaijian YangLinghe KongTianwei ZhangMeikang Qiu","2022","http://link.springer.com/book/10.1007/978-3-031-10983-6","Book"
"Recent Advances in Constraints","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19486-3","Javier LarrosaBarry O’Sullivan","2011","http://link.springer.com/book/10.1007/978-3-642-19486-3","Book"
"Agents and Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-53354-4","Jaap van den HerikJoaquim Filipe","2017","http://link.springer.com/book/10.1007/978-3-319-53354-4","Book"
"Virtual Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73335-5","Randall Shumaker","2007","http://link.springer.com/book/10.1007/978-3-540-73335-5","Book"
"Stabilization, Safety, and Security of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-69084-1","Paul SpirakisPhilippas Tsigas","2017","http://link.springer.com/book/10.1007/978-3-319-69084-1","Book"
"Graphics Recognition. Current Trends and Evolutions","Lecture Notes in Computer Science","","","","10.1007/978-3-030-02284-6","Alicia FornésBart Lamiroy","2018","http://link.springer.com/book/10.1007/978-3-030-02284-6","Book"
"Genetic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-031-02056-8","Eric MedvetGisele PappaDr. Bing Xue","2022","http://link.springer.com/book/10.1007/978-3-031-02056-8","Book"
"Fuzzy Logic and Fuzzy Control","Lecture Notes in Computer Science","","","","10.1007/3-540-58279-7","Dimiter DriankovPeter W. EklundAnca L. Ralescu","1994","http://link.springer.com/book/10.1007/3-540-58279-7","Book"
"Artificial Neural Nets and Genetic Algorithms","","","","","10.1007/978-3-7091-7535-4","Dr. David W. PearsonDr. Nigel C. SteeleDr. Rudolf F. Albrecht","1995","http://link.springer.com/book/10.1007/978-3-7091-7535-4","Book"
"Artificial Intelligence and Soft Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-07173-2","Leszek RutkowskiMarcin KorytkowskiRafał SchererRyszard TadeusiewiczLotfi A. ZadehJacek M. Zurada","2014","http://link.springer.com/book/10.1007/978-3-319-07173-2","Book"
"Data and Applications Security and Privacy XXXIV","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49669-2","Dr. Anoop SinghalProf. Jaideep Vaidya","2020","http://link.springer.com/book/10.1007/978-3-030-49669-2","Book"
"Multi-Agent Systems Methodologies and Applications","Lecture Notes in Computer Science","","","","10.1007/BFb0030077","Chengqi ZhangDickson Lukose","1997","http://link.springer.com/book/10.1007/BFb0030077","Book"
"Machine Learning and Cybernetics","Communications in Computer and Information Science","","","","10.1007/978-3-662-45652-1","Xizhao WangWitold PedryczPatrick ChanQiang He","2014","http://link.springer.com/book/10.1007/978-3-662-45652-1","Book"
"Theory and Practice of Natural Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-04070-3","David FaganCarlos Martín-VideMichael O'NeillMiguel A. Vega-Rodríguez","2018","http://link.springer.com/book/10.1007/978-3-030-04070-3","Book"
"Process Support and Knowledge Representation in Health Care","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36438-9","Richard LenzSilvia MikschMor PelegManfred ReichertDavid RiañoAnnette ten Teije","2013","http://link.springer.com/book/10.1007/978-3-642-36438-9","Book"
"Infrastructure for Agents, Multi-Agent Systems, and Scalable Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-47772-1","Tom WagnerOmer F. Rana","2001","http://link.springer.com/book/10.1007/3-540-47772-1","Book"
"Engineering Societies in the Agents World V","Lecture Notes in Computer Science","","","","10.1007/b136158","Marie-Pierre GleizesAndrea OmiciniFranco Zambonelli","2005","http://link.springer.com/book/10.1007/b136158","Book"
"Algorithmic Learning Theory","Lecture Notes in Computer Science","","","","10.1007/3-540-60454-5","Klaus P. JantkeTakeshi ShinoharaThomas Zeugmann","1995","http://link.springer.com/book/10.1007/3-540-60454-5","Book"
"Human-Computer Interaction. Interaction in Context","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91244-8","Masaaki Kurosu","2018","http://link.springer.com/book/10.1007/978-3-319-91244-8","Book"
"Biomimetic and Biohybrid Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-24741-6","Uriel Martinez-HernandezVasiliki VouloutsiAnna MuraMichael ManganProf. Dr. Minoru AsadaTony J. PrescottPaul F.M.J. Verschure","2019","http://link.springer.com/book/10.1007/978-3-030-24741-6","Book"
"Big Data, Cloud and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-319-96292-4","Youness TabiiMohamed LazaarMohammed Al AchhabNourddine Enneya","2018","http://link.springer.com/book/10.1007/978-3-319-96292-4","Book"
"Social Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-031-19097-1","Frank HopfgartnerKokil JaidkaPhilipp MayrJoemon JoseJan Breitsohl","2022","http://link.springer.com/book/10.1007/978-3-031-19097-1","Book"
"Computer Vision – ECCV 2018 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-030-11015-4","Laura Leal-TaixéStefan Roth","2019","http://link.springer.com/book/10.1007/978-3-030-11015-4","Book"
"Data Science","Communications in Computer and Information Science","","","","10.1007/978-981-10-6385-5","Beiji ZouMin LiHongzhi WangXianhua SongWei XieZeguang Lu","2017","http://link.springer.com/book/10.1007/978-981-10-6385-5","Book"
"Technologies for E-Learning and Digital Entertainment","Lecture Notes in Computer Science","","","","10.1007/11736639","Zhigeng PanRuth AylettHolger DienerXiaogang JinStefan GöbelLi Li","2006","http://link.springer.com/book/10.1007/11736639","Book"
"Biomimetic and Biohybrid Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-95972-6","Vasiliki VouloutsiProf. José HalloyAnna MuraMichael ManganNathan LeporaTony J. PrescottPaul F.M.J. Verschure","2018","http://link.springer.com/book/10.1007/978-3-319-95972-6","Book"
"Integration of AI and OR Techniques in Constraint Programming for Combinatorial Optimization Problems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38171-3","Carla GomesMeinolf Sellmann","2013","http://link.springer.com/book/10.1007/978-3-642-38171-3","Book"
"Leveraging Applications of Formal Methods, Verification and Validation: Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-61467-6","Tiziana MargariaProf. Dr. Bernhard Steffen","2020","http://link.springer.com/book/10.1007/978-3-030-61467-6","Book"
"Data Science","Communications in Computer and Information Science","","","","10.1007/978-981-13-2206-8","Qinglei ZhouQiguang MiaoHongzhi WangWei XieYan WangZeguang Lu","2018","http://link.springer.com/book/10.1007/978-981-13-2206-8","Book"
"AI Approaches to the Complexity of Legal Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00178-0","Ugo PagalloMonica PalmiraniProf. Pompeu CasanovasGiovanni SartorSerena Villata","2018","http://link.springer.com/book/10.1007/978-3-030-00178-0","Book"
"Computation for Metaphors, Analogy, and Agents","Lecture Notes in Computer Science","","","","10.1007/3-540-48834-0","Chrystopher L. Nehaniv","1999","http://link.springer.com/book/10.1007/3-540-48834-0","Book"
"Bioinspired Optimization Methods and Their Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-63710-1","Prof. Dr. Bogdan FilipičDr. Edmondo MinisciDr. Massimiliano Vasile","2020","http://link.springer.com/book/10.1007/978-3-030-63710-1","Book"
"Databases and Information Systems","Communications in Computer and Information Science","","","","10.1007/978-3-030-57672-1","Dr. Tarmo RobalHele-Mai HaavJaan PenjamProf. Dr. Raimundas Matulevičius","2020","http://link.springer.com/book/10.1007/978-3-030-57672-1","Book"
"Computational Linguistics and Intelligent Text Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28604-9","Alexander Gelbukh","2012","http://link.springer.com/book/10.1007/978-3-642-28604-9","Book"
"System Simulation and Scientific Computing","Communications in Computer and Information Science","","","","10.1007/978-3-642-34381-0","Tianyuan XiaoLin ZhangShiwei Ma","2012","http://link.springer.com/book/10.1007/978-3-642-34381-0","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30856-8","Dr. Radu CalinescuFelicita Di Giandomenico","2019","http://link.springer.com/book/10.1007/978-3-030-30856-8","Book"
"Smart Grid and Innovative Frontiers in Telecommunications","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-73562-3","Maggie ChengPeng YuYuan HongHuibin Jia","2021","http://link.springer.com/book/10.1007/978-3-030-73562-3","Book"
"Symbolic and Quantitative Approaches to Reasoning with Uncertainty","Lecture Notes in Computer Science","","","","10.1007/b11792","Thomas Dyhre NielsenNevin Lianwen Zhang","2003","http://link.springer.com/book/10.1007/b11792","Book"
"Logics in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-540-87803-2","Steffen HölldoblerCarsten LutzHeinrich Wansing","2008","http://link.springer.com/book/10.1007/978-3-540-87803-2","Book"
"Multiagent System Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04143-3","Lars BraubachWiebe van der HoekPaolo PettaAlexander Pokahr","2009","http://link.springer.com/book/10.1007/978-3-642-04143-3","Book"
"Artificial Intelligence for Knowledge Management","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-642-54897-0","Eunika Mercier-LaurentDanielle Boulanger","2014","http://link.springer.com/book/10.1007/978-3-642-54897-0","Book"
"Current Developments in Knowledge Acquisition — EKAW '92","Lecture Notes in Computer Science","","","","10.1007/3-540-55546-3","Thomas WetterKlaus-Dieter AlthoffJohn BooseBrian R. GainesMarc LinsterFranz Schmalhofer","1992","http://link.springer.com/book/10.1007/3-540-55546-3","Book"
"IoT Technologies for Health Care","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-99197-5","Prof. Dr. Susanna SpinsanteBruno SilvaRossitza Goleva","2022","http://link.springer.com/book/10.1007/978-3-030-99197-5","Book"
"Frontiers of Computer Vision","Communications in Computer and Information Science","","","","10.1007/978-981-15-4818-5","Prof. Wataru OhyamaSoon Ki Jung","2020","http://link.springer.com/book/10.1007/978-981-15-4818-5","Book"
"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection","Communications in Computer and Information Science","","","","10.1007/978-3-030-85710-3","Fernando De La PrietaAlia El BolockDalila DurãesJoão CarneiroFernando LopesVicente Julian","2021","http://link.springer.com/book/10.1007/978-3-030-85710-3","Book"
"Holonic and Multi-Agent Systems for Manufacturing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03668-2","Vladimír MaříkThomas StrasserAlois Zoitl","2009","http://link.springer.com/book/10.1007/978-3-642-03668-2","Book"
"Sensors and Sensory Systems for Advanced Robots","NATO ASI Series","","","","10.1007/978-3-642-83410-3","Paolo Dario","1988","http://link.springer.com/book/10.1007/978-3-642-83410-3","Book"
"Symbolic and Quantitative Approaches to Uncertainty","Lecture Notes in Computer Science","","","","10.1007/3-540-54659-6","Rudolf KrusePierre Siegel","1991","http://link.springer.com/book/10.1007/3-540-54659-6","Book"
"Learning Theory","Lecture Notes in Computer Science","","","","10.1007/978-3-540-72927-3","Nader H. BshoutyClaudio Gentile","2007","http://link.springer.com/book/10.1007/978-3-540-72927-3","Book"
"Foundations on Natural and Artificial Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21344-1","José Manuel FerrándezJosé Ramón Álvarez SánchezFélix de la PazF. Javier Toledo","2011","http://link.springer.com/book/10.1007/978-3-642-21344-1","Book"
"Clustering High--Dimensional Data","Lecture Notes in Computer Science","","","","10.1007/978-3-662-48577-4","Francesco MasulliAlfredo PetrosinoStefano Rovetta","2015","http://link.springer.com/book/10.1007/978-3-662-48577-4","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-030-92300-6","Alex MitchellDr. Mirjam Vosmeer","2021","http://link.springer.com/book/10.1007/978-3-030-92300-6","Book"
"Deductive and Object-Oriented Databases","Lecture Notes in Computer Science","","","","10.1007/3-540-57530-8","Stefano CeriKatsumi TanakaShalom Tsur","1993","http://link.springer.com/book/10.1007/3-540-57530-8","Book"
"Advances in Cryptology – EUROCRYPT 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-17659-4","Yuval IshaiProf. Vincent Rijmen","2019","http://link.springer.com/book/10.1007/978-3-030-17659-4","Book"
"Data Science and Analytics","Communications in Computer and Information Science","","","","10.1007/978-981-15-5827-6","Prof. Usha BatraNihar Ranjan RoyDr. Brajendra Panda","2020","http://link.springer.com/book/10.1007/978-981-15-5827-6","Book"
"Applied Computing to Support Industry: Innovation and Technology","Communications in Computer and Information Science","","","","10.1007/978-3-030-38752-5","Mohammed I. KhalafProf. Dhiya Al-JumeilyDr. Alexei Lisitsa","2020","http://link.springer.com/book/10.1007/978-3-030-38752-5","Book"
"Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15461-4","Marco DorigoMauro BirattariGianni A. Di CaroRené DoursatAndries P. EngelbrechtDario FloreanoLuca Maria GambardellaRoderich GroßErol ŞahinHiroki SayamaThomas Stützle","2010","http://link.springer.com/book/10.1007/978-3-642-15461-4","Book"
"Advances in Cryptology – EUROCRYPT 2018","Lecture Notes in Computer Science","","","","10.1007/978-3-319-78381-9","Jesper Buus NielsenProf. Dr. Vincent Rijmen","2018","http://link.springer.com/book/10.1007/978-3-319-78381-9","Book"
"Adaptive Agents and Multi-Agent Systems II","Lecture Notes in Computer Science","","","","10.1007/b106974","Daniel KudenkoDimitar KazakovEduardo Alonso","2005","http://link.springer.com/book/10.1007/b106974","Book"
"Intelligent Information and Database Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-54430-4","Ngoc Thanh NguyenSatoshi TojoLe Minh NguyenBogdan Trawiński","2017","http://link.springer.com/book/10.1007/978-3-319-54430-4","Book"
"Automata Implementation","Lecture Notes in Computer Science","","","","10.1007/3-540-48057-9","Jean-Marc ChamparnaudDjelloul ZiadiDenis Maurel","1999","http://link.springer.com/book/10.1007/3-540-48057-9","Book"
"Social Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-11973-1","Michael BeetzBenjamin JohnstonMary-Anne Williams","2014","http://link.springer.com/book/10.1007/978-3-319-11973-1","Book"
"ICT Innovations 2017","Communications in Computer and Information Science","","","","10.1007/978-3-319-67597-8","Dimitar TrajanovVerica Bakeva","2017","http://link.springer.com/book/10.1007/978-3-319-67597-8","Book"
"HCI International 2022 Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-06394-7","Prof. Constantine StephanidisDr. Margherita AntonaDr. Stavroula Ntoa","2022","http://link.springer.com/book/10.1007/978-3-031-06394-7","Book"
"AI 2005: Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/11589990","Shichao ZhangRay Jarvis","2005","http://link.springer.com/book/10.1007/11589990","Book"
"Re-imagining Diffusion and Adoption of Information Technology and Systems: A Continuing Conversation","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-64849-7","Dr. Sujeet K. SharmaPh.D. Yogesh K. DwivediDr. Bhimaraya MetriProf. Nripendra P. Rana","2020","http://link.springer.com/book/10.1007/978-3-030-64849-7","Book"
"Finite-State Methods and Natural Language Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14684-8","Anssi Yli-JyräAndrás KornaiJacques SakarovitchBruce Watson","2010","http://link.springer.com/book/10.1007/978-3-642-14684-8","Book"
"Web Information Systems and Technologies","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-22810-0","Joaquim FilipeJosé Cordeiro","2011","http://link.springer.com/book/10.1007/978-3-642-22810-0","Book"
"Data Quality and Trust in Big Data","Lecture Notes in Computer Science","","","","10.1007/978-3-030-19143-6","Hakim HacidQuan Z. ShengTetsuya YoshidaAzadeh SarkheyliRui Zhou","2019","http://link.springer.com/book/10.1007/978-3-030-19143-6","Book"
