Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"IFM’99","","","","","10.1007/978-1-4471-0851-1","Keijiro Araki PhDAndy Galloway PhD, MSc,BSc(Hons)Kenji Taguchi MA","1999","http://link.springer.com/book/10.1007/978-1-4471-0851-1","Book"
"Global Computing","Lecture Notes in Computer Science","","","","10.1007/b103251","Corrado PriamiPaola Quaglia","2005","http://link.springer.com/book/10.1007/b103251","Book"
"Applied Economics, Business and Development","Communications in Computer and Information Science","","","","10.1007/978-3-642-23023-3","Qingyuan Zhou","2011","http://link.springer.com/book/10.1007/978-3-642-23023-3","Book"
"Enterprise Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-29133-8","Slimane HammoudiLeszek MaciaszekErnest TenienteOlivier CampJosé Cordeiro","2015","http://link.springer.com/book/10.1007/978-3-319-29133-8","Book"
"Task Models and Diagrams for Users Interface Design","Lecture Notes in Computer Science","","","","10.1007/978-3-540-70816-2","Karin ConinxKris LuytenKevin A. Schneider","2007","http://link.springer.com/book/10.1007/978-3-540-70816-2","Book"
"Language Design and Programming Methodology","Lecture Notes in Computer Science","","","","10.1007/3-540-09745-7","Jeffrey M. Tobias","1980","http://link.springer.com/book/10.1007/3-540-09745-7","Book"
"Theory and Applications of Satisfiability Testing – SAT 2017","Lecture Notes in Computer Science","","","","10.1007/978-3-319-66263-3","Serge GaspersProf. Toby Walsh","2017","http://link.springer.com/book/10.1007/978-3-319-66263-3","Book"
"S-BPM ONE – Scientific Research","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-29133-3","Christian Stary","2012","http://link.springer.com/book/10.1007/978-3-642-29133-3","Book"
"Information and Communication Technologies in Education, Research, and Industrial Applications","Communications in Computer and Information Science","","","","10.1007/978-3-319-76168-8","Nick BassiliadesVadim ErmolayevHans-Georg FillVitaliy YakovynaProf. Dr. Heinrich C. MayrMykola NikitchenkoGrygoriy ZholtkevychAleksander Spivakovsky","2018","http://link.springer.com/book/10.1007/978-3-319-76168-8","Book"
"Artificial Intelligence","Communications in Computer and Information Science","","","","10.1007/978-3-030-30763-9","Prof. Sergei O. KuznetsovAleksandr I. Panov","2019","http://link.springer.com/book/10.1007/978-3-030-30763-9","Book"
"Software Architecture","Lecture Notes in Computer Science","","","","10.1007/978-3-540-88030-1","Ron MorrisonDharini BalasubramaniamKatrina Falkner","2008","http://link.springer.com/book/10.1007/978-3-540-88030-1","Book"
"ECOOP 2013 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-39038-8","Giuseppe Castagna","2013","http://link.springer.com/book/10.1007/978-3-642-39038-8","Book"
"Incompleteness and Uncertainty in Information Systems","Workshops in Computing","","","","10.1007/978-1-4471-3242-4","V. S. Alagar PhDS. Bergler PhDF. Q. Dong PhD","1994","http://link.springer.com/book/10.1007/978-1-4471-3242-4","Book"
"Testing of Communicating Systems","Lecture Notes in Computer Science","","","","10.1007/11754008","M. Ümit UyarAli Y. DualeMariusz A. Fecko","2006","http://link.springer.com/book/10.1007/11754008","Book"
"Transactions on Computational Collective Intelligence I","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15034-0","Ngoc Thanh NguyenRyszard Kowalczyk","2010","http://link.springer.com/book/10.1007/978-3-642-15034-0","Book"
"Enduser Systems and Their Human Factors","Lecture Notes in Computer Science","","","","10.1007/3-540-12273-7","Albrecht BlaserMagdalena Zoeppritz","1983","http://link.springer.com/book/10.1007/3-540-12273-7","Book"
"Self-Organizing Architectures","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14412-7","Danny WeynsSam MalekRogério de LemosJesper Andersson","2010","http://link.springer.com/book/10.1007/978-3-642-14412-7","Book"
"Unifying Theories of Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-35705-3","Burkhart WolffMarie-Claude GaudelAbderrahmane Feliachi","2013","http://link.springer.com/book/10.1007/978-3-642-35705-3","Book"
"Functional and Logic Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-29822-6","Tom SchrijversPeter Thiemann","2012","http://link.springer.com/book/10.1007/978-3-642-29822-6","Book"
"Distributed Computing and Internet Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19056-8","Raja NatarajanAdegboyega Ojo","2011","http://link.springer.com/book/10.1007/978-3-642-19056-8","Book"
"Computer Applications for Modeling, Simulation, and Automobile","Communications in Computer and Information Science","","","","10.1007/978-3-642-35248-5","Tai-hoon KimCarlos RamosJemal AbawajyByeong-Ho KangDominik ŚlęzakHojjat Adeli","2012","http://link.springer.com/book/10.1007/978-3-642-35248-5","Book"
"Computational Logistics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24264-9","Jürgen W. BöseHao HuCarlos JahnXiaoning ShiRobert StahlbockStefan Voß","2011","http://link.springer.com/book/10.1007/978-3-642-24264-9","Book"
"Information and Communication Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-030-89941-7","Juan Pablo Salgado GuerreroJanneth Chicaiza EspinosaMariela Cerrada LozadaSantiago Berrezueta-Guzman","2021","http://link.springer.com/book/10.1007/978-3-030-89941-7","Book"
"Internet and Distributed Computing Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-97795-9","Prof. Giancarlo FortinoDr. A.B.M. Shawkat AliDr. Mukaddim PathanAntonio GuerrieriDr. Giuseppe Di Fatta","2018","http://link.springer.com/book/10.1007/978-3-319-97795-9","Book"
"Programming Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31915-0","Louise DennisOlivier BoissierRafael H. Bordini","2012","http://link.springer.com/book/10.1007/978-3-642-31915-0","Book"
"Business Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-59336-4","Witold Abramowicz","2017","http://link.springer.com/book/10.1007/978-3-319-59336-4","Book"
"High-Performance Scientific Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-53862-4","Edoardo Di NapoliMarc-André HermannsHristo IlievAndreas LintermannAlexander Peyser","2017","http://link.springer.com/book/10.1007/978-3-319-53862-4","Book"
"Software Composition","Lecture Notes in Computer Science","","","","10.1007/978-3-540-78789-1","Cesare PautassoÉric Tanter","2008","http://link.springer.com/book/10.1007/978-3-540-78789-1","Book"
"Application and Theory of Petri Nets and Concurrency","Lecture Notes in Computer Science","","","","10.1007/978-3-319-07734-5","Gianfranco CiardoEkkart Kindler","2014","http://link.springer.com/book/10.1007/978-3-319-07734-5","Book"
"Wired/Wireless Internet Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13315-2","Evgeny OsipovAndreas KasslerThomas Michael BohnertXavier Masip-Bruin","2010","http://link.springer.com/book/10.1007/978-3-642-13315-2","Book"
"Stabilization, Safety, and Security of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49259-9","Borzoo BonakdarpourFranck Petit","2016","http://link.springer.com/book/10.1007/978-3-319-49259-9","Book"
"Models in Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-540-69489-2","Thomas Kühne","2007","http://link.springer.com/book/10.1007/978-3-540-69489-2","Book"
"Reuse of Off-the-Shelf Components","Lecture Notes in Computer Science","","","","10.1007/11763864","Maurizio Morisio","2006","http://link.springer.com/book/10.1007/11763864","Book"
"Formal Methods for Hardware Verification","Lecture Notes in Computer Science","","","","10.1007/11757283","Marco BernardoAlessandro Cimatti","2006","http://link.springer.com/book/10.1007/11757283","Book"
"FME 2003: Formal Methods","Lecture Notes in Computer Science","","","","10.1007/b13229","Keijiro ArakiStefania GnesiDino Mandrioli","2003","http://link.springer.com/book/10.1007/b13229","Book"
"Software Engineering Approaches for Offshore and Outsourced Development","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-01856-5","Kay BerklingMathai JosephBertrand MeyerMartin Nordio","2009","http://link.springer.com/book/10.1007/978-3-642-01856-5","Book"
"Engineering Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91899-0","Amal El Fallah-SeghrouchniAlessandro RicciTran Cao Son","2018","http://link.springer.com/book/10.1007/978-3-319-91899-0","Book"
"AI and Cognitive Science ’92","Workshops in Computing","","","","10.1007/978-1-4471-3207-3","Kevin Ryan BA, BAI, PhD, MBCS, C.EngRichard F. E. Sutcliffe BSc, PhD","1993","http://link.springer.com/book/10.1007/978-1-4471-3207-3","Book"
"NETWORKING 2009","Lecture Notes in Computer Science","","","","10.1007/978-3-642-01399-7","Luigi FrattaHenning SchulzrinneYutaka TakahashiOtto Spaniol","2009","http://link.springer.com/book/10.1007/978-3-642-01399-7","Book"
"Testing Software and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24580-0","Burkhart WolffFatiha Zaïdi","2011","http://link.springer.com/book/10.1007/978-3-642-24580-0","Book"
"Wireless Sensor Networks","Lecture Notes in Computer Science","","","","10.1007/978-3-319-04651-8","Bhaskar KrishnamachariAmy L. MurphyNiki Trigoni","2014","http://link.springer.com/book/10.1007/978-3-319-04651-8","Book"
"Wireless Sensor Networks","Lecture Notes in Computer Science","","","","10.1007/978-3-319-15582-1","Tarek AbdelzaherNuno PereiraEduardo Tovar","2015","http://link.springer.com/book/10.1007/978-3-319-15582-1","Book"
"Model Driven Architecture- Foundations and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-540-72901-3","David H. AkehurstRégis VogelRichard F. Paige","2007","http://link.springer.com/book/10.1007/978-3-540-72901-3","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-662-54434-1","Hongseok Yang","2017","http://link.springer.com/book/10.1007/978-3-662-54434-1","Book"
"Architecture of Computing Systems – ARCS 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-30695-7","Frank HannigJoão M. P. CardosoThilo PionteckDietmar FeyWolfgang Schröder-PreikschatJürgen Teich","2016","http://link.springer.com/book/10.1007/978-3-319-30695-7","Book"
"Design and Implementation of Symbolic Computation Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-57272-4","John Fitch","1993","http://link.springer.com/book/10.1007/3-540-57272-4","Book"
"Model Checking and Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-540-74128-2","Stefan EdelkampAlessio Lomuscio","2007","http://link.springer.com/book/10.1007/978-3-540-74128-2","Book"
"Advanced Information Systems Engineering","Lecture Notes in Computer Science","","","","10.1007/BFb0035121","Pericles Loucopoulos","1992","http://link.springer.com/book/10.1007/BFb0035121","Book"
"Defence Applications of Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/11683704","Simon G. ThompsonRobert Ghanea-Hercock","2006","http://link.springer.com/book/10.1007/11683704","Book"
"Principles of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-17653-1","Chenyang LuToshimitsu MasuzawaMohamed Mosbah","2010","http://link.springer.com/book/10.1007/978-3-642-17653-1","Book"
"SOFSEM 2012: Theory and Practice of Computer Science","Lecture Notes in Computer Science","","","","10.1007/978-3-642-27660-6","Mária BielikováGerhard FriedrichGeorg GottlobStefan KatzenbeisserGyörgy Turán","2012","http://link.springer.com/book/10.1007/978-3-642-27660-6","Book"
"Formal Modeling and Analysis of Timed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85037-1","Catalin DimaMahsa Shirmohammadi","2021","http://link.springer.com/book/10.1007/978-3-030-85037-1","Book"
"Human-Computer Interaction – INTERACT 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23768-3","Pedro CamposNicholas GrahamJoaquim JorgeNuno NunesPhilippe PalanqueMarco Winckler","2011","http://link.springer.com/book/10.1007/978-3-642-23768-3","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28869-2","Helmut Seidl","2012","http://link.springer.com/book/10.1007/978-3-642-28869-2","Book"
"SOFSEM 2018: Theory and Practice of Computer Science","Lecture Notes in Computer Science","","","","10.1007/978-3-319-73117-9","A Min TjoaLadjel BellatrecheStefan BifflJan van LeeuwenJiří Wiedermann","2018","http://link.springer.com/book/10.1007/978-3-319-73117-9","Book"
"Software Engineering and Methodology for Emerging Domains","Communications in Computer and Information Science","","","","10.1007/978-981-15-0310-8","Zheng LiHe JiangGe LiMinghui ZhouProf. Ming Li","2019","http://link.springer.com/book/10.1007/978-981-15-0310-8","Book"
"Wertschöpfung und Beschäftigung in Deutschland","acatech Diskutiert","","","","10.1007/978-3-642-20204-9","Prof. Dr.-Ing. Jürgen GausemeierProf. Dr.-Ing. Hans-Peter Wiendahl","2011","http://link.springer.com/book/10.1007/978-3-642-20204-9","Book"
"Interactive Systems:Design, Specification, and Verification","Lecture Notes in Computer Science","","","","10.1007/3-540-36235-5","Peter ForbrigQuentin LimbourgJean VanderdoncktBodo Urban","2002","http://link.springer.com/book/10.1007/3-540-36235-5","Book"
"Model-Based Safety and Assessment","Lecture Notes in Computer Science","","","","10.1007/978-3-319-64119-5","Marco BozzanoDr. Yiannis Papadopoulos","2017","http://link.springer.com/book/10.1007/978-3-319-64119-5","Book"
"Design, User Experience, and Usability: Understanding Users and Contexts","Lecture Notes in Computer Science","","","","10.1007/978-3-319-58640-3","Aaron MarcusWentao Wang","2017","http://link.springer.com/book/10.1007/978-3-319-58640-3","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/3-540-58485-4","Baudouin Le Charlier","1994","http://link.springer.com/book/10.1007/3-540-58485-4","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-662-43896-1","Béatrix BarafortRory V. O’ConnorAlexander PothRichard Messnarz","2014","http://link.springer.com/book/10.1007/978-3-662-43896-1","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-540-69166-2","María AlpuenteGermán Vidal","2008","http://link.springer.com/book/10.1007/978-3-540-69166-2","Book"
"Service-Oriented Computing – ICSOC 2015 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-662-50539-7","Dr. Alex NortaProf. Walid GaaloulProf. G. R. GangadharanHoa Khanh Dam","2016","http://link.springer.com/book/10.1007/978-3-662-50539-7","Book"
"High Performance Computing and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-11842-5","Wu ZhangZhangxin ChenCraig C. DouglasWeiqin Tong","2010","http://link.springer.com/book/10.1007/978-3-642-11842-5","Book"
"OpenMP: Memory, Devices, and Tasks","Lecture Notes in Computer Science","","","","10.1007/978-3-319-45550-1","Naoya MaruyamaBronis R. de SupinskiMohamed Wahib","2016","http://link.springer.com/book/10.1007/978-3-319-45550-1","Book"
"Cross-Cultural Design. Applications in Cultural Heritage, Tourism, Autonomous Vehicles, and Intelligent Agents","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77080-8","Prof. Pei-Luen Patrick Rau","2021","http://link.springer.com/book/10.1007/978-3-030-77080-8","Book"
"Formal Modeling and Analysis of Timed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24310-3","Uli FahrenbergStavros Tripakis","2011","http://link.springer.com/book/10.1007/978-3-642-24310-3","Book"
"Artificial General Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-09274-4","Ben GoertzelLaurent OrseauJavier Snaider","2014","http://link.springer.com/book/10.1007/978-3-319-09274-4","Book"
"Task Models and Diagrams for User Interface Design","Lecture Notes in Computer Science","","","","10.1007/978-3-540-77222-4","Marco WincklerHilary JohnsonPhilippe Palanque","2007","http://link.springer.com/book/10.1007/978-3-540-77222-4","Book"
"Perspectives of System Informatics","Lecture Notes in Computer Science","","","","10.1007/b94823","Manfred BroyAlexandre V. Zamulin","2003","http://link.springer.com/book/10.1007/b94823","Book"
"Multicore Software Engineering, Performance, and Tools","Lecture Notes in Computer Science","","","","10.1007/978-3-642-31202-1","Victor PankratiusMichael Philippsen","2012","http://link.springer.com/book/10.1007/978-3-642-31202-1","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-54833-8","Zhong Shao","2014","http://link.springer.com/book/10.1007/978-3-642-54833-8","Book"
"Wireless Sensor Networks for Developing Countries","Communications in Computer and Information Science","","","","10.1007/978-3-642-41054-3","Faisal Karim ShaikhBhawani Shankar ChowdhryHabib M. AmmariMuhammad Aslam UqailiAssadullah Shah","2013","http://link.springer.com/book/10.1007/978-3-642-41054-3","Book"
"Dependable Computing - EDCC 2020 Workshops","Communications in Computer and Information Science","","","","10.1007/978-3-030-58462-7","Prof. Dr. Simona BernardiProf. Dr. Valeria VittoriniDr. Francesco FlamminiRoberto NardoneDr. Stefano MarroneRasmus AdlerDaniel SchneiderPhilipp SchleißNicola NostroRasmus Løvenstein OlsenAmleto Di SallePaolo Masci","2020","http://link.springer.com/book/10.1007/978-3-030-58462-7","Book"
"VDM '91 Formal Software Development Methods","Lecture Notes in Computer Science","","","","10.1007/BFb0019994","Søren PrehnHans Toetenel","1991","http://link.springer.com/book/10.1007/BFb0019994","Book"
"Combinatorics on Words","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40579-2","Juhani KarhumäkiArto LepistöLuca Zamboni","2013","http://link.springer.com/book/10.1007/978-3-642-40579-2","Book"
"Interoperability, Safety and Security in IoT","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-319-52727-7","Nathalie MittonHakima ChaouchiThomas NoelThomas WatteyneAlban GabillonPatrick Capolsini","2017","http://link.springer.com/book/10.1007/978-3-319-52727-7","Book"
"Logic-Based Program Synthesis and Transformation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-32211-2","Germán Vidal","2012","http://link.springer.com/book/10.1007/978-3-642-32211-2","Book"
"Product Lifecycle Management. Towards Knowledge-Rich Enterprises","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-642-35758-9","Louis RivestAbdelaziz BourasBorhen Louhichi","2012","http://link.springer.com/book/10.1007/978-3-642-35758-9","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33065-0","Yang XiangIvan StojmenovicBernady O. ApduhanGuojun WangKoji NakanoAlbert Zomaya","2012","http://link.springer.com/book/10.1007/978-3-642-33065-0","Book"
"Autonomic and Trusted Computing","Lecture Notes in Computer Science","","","","10.1007/11839569","Laurence T. YangHai JinJianhua MaTheo Ungerer","2006","http://link.springer.com/book/10.1007/11839569","Book"
"OOER '95: Object-Oriented and Entity-Relationship Modeling","Lecture Notes in Computer Science","","","","10.1007/BFb0020515","Michael P. Papazoglou","1995","http://link.springer.com/book/10.1007/BFb0020515","Book"
"Software Architecture","Lecture Notes in Computer Science","","","","10.1007/978-3-319-65831-5","Antónia LopesRogério de Lemos","2017","http://link.springer.com/book/10.1007/978-3-319-65831-5","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13136-3","Ching-Hsien HsuLaurence T. YangJong Hyuk ParkSang-Soo Yeo","2010","http://link.springer.com/book/10.1007/978-3-642-13136-3","Book"
"Computational Science and Its Applications – ICCSA 2009","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02454-2","Osvaldo GervasiDavid TaniarBeniamino MurganteAntonio LaganàYoungsong MunMarina L. Gavrilova","2009","http://link.springer.com/book/10.1007/978-3-642-02454-2","Book"
"Product-Focused Software Process Improvement","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-02152-7","Frank BomariusMarkku OivoPäivi JaringPekka Abrahamsson","2009","http://link.springer.com/book/10.1007/978-3-642-02152-7","Book"
"Embedded Software","Lecture Notes in Computer Science","","","","10.1007/b13983","Rajeev AlurInsup Lee","2003","http://link.springer.com/book/10.1007/b13983","Book"
"DNA Computing and Molecular Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-030-26807-7","Chris ThachukYan Liu","2019","http://link.springer.com/book/10.1007/978-3-030-26807-7","Book"
"Computational Logistics","Lecture Notes in Computer Science","","","","10.1007/978-3-642-41019-2","Dario PacinoStefan VoßRune Møller Jensen","2013","http://link.springer.com/book/10.1007/978-3-642-41019-2","Book"
"On the Move to Meaningful Internet Systems: OTM 2015 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-319-26138-6","Ioana CiuciuHervé PanettoChristophe DebruyneAlexis AubryPeter BollenRafael Valencia-GarcíaAlok MishraAnna FenselFernando Ferri","2015","http://link.springer.com/book/10.1007/978-3-319-26138-6","Book"
"Composition of Embedded Systems. Scientific and Industrial Issues","Lecture Notes in Computer Science","","","","10.1007/978-3-540-77419-8","Fabrice KordonOleg Sokolsky","2008","http://link.springer.com/book/10.1007/978-3-540-77419-8","Book"
"Ambient Intelligence","Lecture Notes in Computer Science","","","","10.1007/b94080","Emile AartsRené W. CollierEvert van LoenenBoris de Ruyter","2003","http://link.springer.com/book/10.1007/b94080","Book"
"Principles and Practice of Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25920-3","Nirmit DesaiAlan LiuMichael Winikoff","2012","http://link.springer.com/book/10.1007/978-3-642-25920-3","Book"
"Enterprise Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-22348-3","José CordeiroSlimane HammoudiLeszek MaciaszekOlivier CampJoaquim Filipe","2015","http://link.springer.com/book/10.1007/978-3-319-22348-3","Book"
"Mobile and Ubiquitous Systems: Computing, Networking, and Services","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-30973-1","Alessandro PuiattiTao Gu","2012","http://link.springer.com/book/10.1007/978-3-642-30973-1","Book"
"Trust Management XI","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-59171-1","Jan-Philipp SteghöferBabak Esfandiari","2017","http://link.springer.com/book/10.1007/978-3-319-59171-1","Book"
"Artificial Intelligence and Soft Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91253-0","Prof. Leszek RutkowskiDr. Rafał SchererMarcin KorytkowskiWitold PedryczRyszard TadeusiewiczJacek M. Zurada","2018","http://link.springer.com/book/10.1007/978-3-319-91253-0","Book"
"Pervasive Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21726-5","Kent LyonsJeffrey HightowerElaine M. Huang","2011","http://link.springer.com/book/10.1007/978-3-642-21726-5","Book"
"Verification and Evaluation of Computer and Communication Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-65955-4","Belgacem Ben HediaYu-Fang ChenGaiyun LiuZhenhua Yu","2020","http://link.springer.com/book/10.1007/978-3-030-65955-4","Book"
"Computer Performance Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36781-6","Mirco TribastoneStephen Gilmore","2013","http://link.springer.com/book/10.1007/978-3-642-36781-6","Book"
"Product-Focused Software Process Improvement","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49094-6","Pekka AbrahamssonAndreas JedlitschkaAnh Nguyen DucMichael FeldererSousuke AmasakiTommi Mikkonen","2016","http://link.springer.com/book/10.1007/978-3-319-49094-6","Book"
"Static Analysis","Lecture Notes in Computer Science","","","","10.1007/3-540-47764-0","Patrick Cousot","2001","http://link.springer.com/book/10.1007/3-540-47764-0","Book"
"Algorithms for Sensor Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28209-6","Thomas ErlebachSotiris NikoletseasPekka Orponen","2012","http://link.springer.com/book/10.1007/978-3-642-28209-6","Book"
"Information and Software Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-319-24770-0","Giedre DregvaiteRobertas Damasevicius","2015","http://link.springer.com/book/10.1007/978-3-319-24770-0","Book"
"Architecture of Computing Systems - ARCS 2007","Lecture Notes in Computer Science","","","","10.1007/978-3-540-71270-1","Paul LukowiczLothar ThieleGerhard Tröster","2007","http://link.springer.com/book/10.1007/978-3-540-71270-1","Book"
"Cooperative Design, Visualization, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-66805-5","Yuhua Luo","2017","http://link.springer.com/book/10.1007/978-3-319-66805-5","Book"
"Theoretical Aspects of Computing – ICTAC 2007","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75292-9","Cliff B. JonesZhiming LiuJim Woodcock","2007","http://link.springer.com/book/10.1007/978-3-540-75292-9","Book"
"Software Product-Family Engineering","Lecture Notes in Computer Science","","","","10.1007/b97155","Frank J. van der Linden","2004","http://link.springer.com/book/10.1007/b97155","Book"
"Cyber-Physical Systems","acatech DISKUTIERT","","","","10.1007/978-3-642-14901-6","Prof. Dr. Dr. h. c. Manfred Broy","2010","http://link.springer.com/book/10.1007/978-3-642-14901-6","Book"
"FM 2005: Formal Methods","Lecture Notes in Computer Science","","","","10.1007/b27882","John FitzgeraldIan J. HayesAndrzej Tarlecki","2005","http://link.springer.com/book/10.1007/b27882","Book"
"Application and Theory of Petri Nets and Concurrency","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38697-8","José-Manuel ColomJörg Desel","2013","http://link.springer.com/book/10.1007/978-3-642-38697-8","Book"
"On the Move to Meaningful Internet Systems: OTM 2011 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25126-9","Robert MeersmanTharam DillonPilar Herrero","2011","http://link.springer.com/book/10.1007/978-3-642-25126-9","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-27161-3","Guojin WangAlbert ZomayaGregorio MartinezKenli Li","2015","http://link.springer.com/book/10.1007/978-3-319-27161-3","Book"
"Theory and Practice of Natural Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-26841-5","Adrian-Horia DediuLuis MagdalenaCarlos Martín-Vide","2015","http://link.springer.com/book/10.1007/978-3-319-26841-5","Book"
"ICT in Education, Research, and Industrial Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-35737-4","Vadim ErmolayevHeinrich C. MayrMykola NikitchenkoAleksander SpivakovskyGrygoriy Zholtkevych","2013","http://link.springer.com/book/10.1007/978-3-642-35737-4","Book"
"Information Networking. Convergence in Broadband and Mobile Networking","Lecture Notes in Computer Science","","","","10.1007/b105584","Cheeha Kim","2005","http://link.springer.com/book/10.1007/b105584","Book"
"Dependable Software Engineering: Theories, Tools, and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-319-47677-3","Martin FränzleDeepak KapurNaijun Zhan","2016","http://link.springer.com/book/10.1007/978-3-319-47677-3","Book"
"Virtual and Networked Organizations, Emergent Technologies and Tools","Communications in Computer and Information Science","","","","10.1007/978-3-642-31800-9","Goran D. PutnikMaria Manuela Cruz-Cunha","2012","http://link.springer.com/book/10.1007/978-3-642-31800-9","Book"
"Advanced Functional Programming","Lecture Notes in Computer Science","","","","10.1007/10704973","S. Doaitse SwierstraJosé N. OliveiraPedro R. Henriques","1999","http://link.springer.com/book/10.1007/10704973","Book"
"Foundations and Practice of Security","Lecture Notes in Computer Science","","","","10.1007/978-3-642-37119-6","Joaquin Garcia-AlfaroFrédéric CuppensNora Cuppens-BoulahiaAli MiriNadia Tawbi","2013","http://link.springer.com/book/10.1007/978-3-642-37119-6","Book"
"Innovations in Applied Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/b137656","Moonis AliFloriana Esposito","2005","http://link.springer.com/book/10.1007/b137656","Book"
"Hector Heterogeneous Computers Together A Joint Project of IBM and the University of Karlsruhe","","","","","10.1007/978-3-642-73574-5","G. KrügerG. Müller","1988","http://link.springer.com/book/10.1007/978-3-642-73574-5","Book"
"ICT Education","Communications in Computer and Information Science","","","","10.1007/978-3-030-35629-3","Bobby TaitJan KroezeDr. Stefan Gruner","2020","http://link.springer.com/book/10.1007/978-3-030-35629-3","Book"
"Web Services and Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38230-7","Maurice H. ter BeekNiels Lohmann","2013","http://link.springer.com/book/10.1007/978-3-642-38230-7","Book"
