Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A modified version of chordal ring","Journal of Computer Science and Technology","","1","3","10.1007/BF02979460","Lan JinYuanyuan Yang","1986","http://link.springer.com/article/10.1007/BF02979460","Article"
"Language, sublanguage, and the promise of machine translation","Computers and translation","","1","1","10.1007/BF00940825","Naomi S. Baron","1986","http://link.springer.com/article/10.1007/BF00940825","Article"
"A new method for automatical computation of error bounds for the set of all solutions of nonlinear boundary value problems","Computing","","34","2","10.1007/BF02259841","Prof. D.. P. Wildenauer","1985","http://link.springer.com/article/10.1007/BF02259841","Article"
"A note on a globalization of Wilson-type optimization methods","Computing","","37","2","10.1007/BF02253189","Dr. K. Schönefeld","1986","http://link.springer.com/article/10.1007/BF02253189","Article"
"Classifier Systems and the Animat Problem","Machine Learning","","2","3","10.1023/A:1022655214215","Stewart W. Wilson","1987","http://link.springer.com/article/10.1023/A%3A1022655214215","Article"
"Intelligent Sensor","New Generation Computing","","3","4","10.1007/BF03037074","Toshiyuki Sakai","1985","http://link.springer.com/article/10.1007/BF03037074","Article"
"Professor R. Albrecht, 60 years","Computing","","35","2","10.1007/BF02260497","Hans J. Stetter","1985","http://link.springer.com/article/10.1007/BF02260497","Article"
"Area, spline-based and structural models for generating and animating 3 D characters and logos","The Visual Computer","","1","1","10.1007/BF01901266","N. Magnenat-ThalmannD. Thalmann","1985","http://link.springer.com/article/10.1007/BF01901266","Article"
"Events","The Visual Computer","","1","1","10.1007/BF01901270","","1985","http://link.springer.com/article/10.1007/BF01901270","Article"
"Three-valued diagnosable systems: Diagnosability, optimal design and fault identification algorithm","Journal of Computer Science and Technology","","2","2","10.1007/BF02973488","Kaiyuan Huang","1987","http://link.springer.com/article/10.1007/BF02973488","Article"
"On the maximum order of optimal B-convergence of Lobatto III C schemes","Computing","","39","2","10.1007/BF02310106","Dr. J. Schneid","1987","http://link.springer.com/article/10.1007/BF02310106","Article"
"An analysis of WS and PFF algorithms","Journal of Computer Science and Technology","","2","2","10.1007/BF02973492","Yangsheng Pan","1987","http://link.springer.com/article/10.1007/BF02973492","Article"
"Architecture of the synchronous dataflow system SDS-1","Journal of Computer Science and Technology","","1","1","10.1007/BF02943297","Guizhong LiuYungui Ci","1986","http://link.springer.com/article/10.1007/BF02943297","Article"
"Declarative error diagnosis","New Generation Computing","","5","2","10.1007/BF03037396","J. W. Lloyd","1987","http://link.springer.com/article/10.1007/BF03037396","Article"
"Bounds for the solution of hyperbolic problems","Computing","","38","3","10.1007/BF02240096","Dr. H. -J. Dobner","1987","http://link.springer.com/article/10.1007/BF02240096","Article"
"The intermediary language for multilanguage translation","Computers and translation","","1","2","10.1007/BF00936468","Michael Zarechnak","1986","http://link.springer.com/article/10.1007/BF00936468","Article"
"On a monotone Newton-like method","Computing","","39","3","10.1007/BF02309557","F. A. Potra","1987","http://link.springer.com/article/10.1007/BF02309557","Article"
"Professor W. Knödel, 60 years","Computing","","36","4","10.1007/BF02240203","Rul GunzenhäuserHans J. Stetter","1986","http://link.springer.com/article/10.1007/BF02240203","Article"
"E/G Word, Japanese word processor for the MacIntosh. Sensei software group; Counterpoint systems","Computers and translation","","1","2","10.1007/BF00936472","Susann Luper-Foy","1986","http://link.springer.com/article/10.1007/BF00936472","Article"
"Editorial","The Visual Computer","","2","1","10.1007/BF01890981","","1986","http://link.springer.com/article/10.1007/BF01890981","Article"
"AI and the human eprom","AI & SOCIETY","","1","2","10.1007/BF01891279","David Smith","1987","http://link.springer.com/article/10.1007/BF01891279","Article"
"Relative error in floating-point multiplication","Computing","","35","2","10.1007/BF02260500","R. H. GoodmanA. FeldsteinJ. Bustoz","1985","http://link.springer.com/article/10.1007/BF02260500","Article"
"A characterization of illumination models and shading techniques","The Visual Computer","","2","5","10.1007/BF02020427","Roy Hall","1986","http://link.springer.com/article/10.1007/BF02020427","Article"
"On-the-fly and background data filtering system for database architectures","New Generation Computing","","5","3","10.1007/BF03037467","Esen A. OzkarahanManuel A. Penaloza","1987","http://link.springer.com/article/10.1007/BF03037467","Article"
"Rendering gems with aterism or chatoyancy","The Visual Computer","","2","5","10.1007/BF02020431","Shigeki YokoiKosuke KurashigeJun-ichiro Toriwaki","1986","http://link.springer.com/article/10.1007/BF02020431","Article"
"Explanation-Based Generalization: A Unifying View","Machine Learning","","1","1","10.1023/A:1022691120807","Tom M. MitchellRichard M. KellerSmadar T. Kedar-Cabelli","1986","http://link.springer.com/article/10.1023/A%3A1022691120807","Article"
"Learning decision lists","Machine Learning","","2","3","10.1007/BF00058680","Ronald L. Rivest","1987","http://link.springer.com/article/10.1007/BF00058680","Article"
"Production of artistic images with “ART PROCESSOR”","The Visual Computer","","2","2","10.1007/BF01900318","Masaki TakakuraYoji NoguchiHideo TakemuraKeisuke IwasakiYasukuni YamaneKenji HatakenakaNoritoshi Kako","1986","http://link.springer.com/article/10.1007/BF01900318","Article"
"The complexity of the 0/1 multi-knapsack problem","Journal of Computer Science and Technology","","1","1","10.1007/BF02943300","Li’ang ZhangSuyun Geng","1986","http://link.springer.com/article/10.1007/BF02943300","Article"
"Computer graphics — Computer art","The Visual Computer","","2","3","10.1007/BF01900322","Tosiyasu L. KuniiHerbert W. Franke","1986","http://link.springer.com/article/10.1007/BF01900322","Article"
"Multivariate rational interpolation","Computing","","34","1","10.1007/BF02242172","Annie A. M. CuytBrigitte M. Verdonk","1985","http://link.springer.com/article/10.1007/BF02242172","Article"
"Book reviews","Computers and translation","","1","3","10.1007/BF00935019","James PustejovskyMargaret WoodruffJohn S. White","1986","http://link.springer.com/article/10.1007/BF00935019","Article"
"Computer art forum","The Visual Computer","","3","2","10.1007/BF02153667","Nadia Magnenat-Thalmann","1987","http://link.springer.com/article/10.1007/BF02153667","Article"
"Inner product rounding error analysis in the presence of underflow","Computing","","34","4","10.1007/BF02251835","A. Neumaier","1985","http://link.springer.com/article/10.1007/BF02251835","Article"
"Turing's Test and the ideology of artificial intelligence","Artificial Intelligence Review","","1","2","10.1007/BF00130010","Mark Halpern","1987","http://link.springer.com/article/10.1007/BF00130010","Article"
"Using tabu search techniques for graph coloring","Computing","","39","4","10.1007/BF02239976","A. HertzD. de Werra","1987","http://link.springer.com/article/10.1007/BF02239976","Article"
"An algorithm for computing generalized Euler's transformations of series","Computing","","34","2","10.1007/BF02259839","B. Gabutti","1985","http://link.springer.com/article/10.1007/BF02259839","Article"
"A graphics system distributed across a local area network","Journal of Computer Science and Technology","","1","3","10.1007/BF02979462","Enhua Wu","1986","http://link.springer.com/article/10.1007/BF02979462","Article"
"On declaring and reaching the Fifth Generation by 1990","New Generation Computing","","3","1","10.1007/BF03037112","Gordon Bell","1985","http://link.springer.com/article/10.1007/BF03037112","Article"
"Sentence disambiguation by asking","Computers and translation","","1","1","10.1007/BF00940827","Masaru Tomita","1986","http://link.springer.com/article/10.1007/BF00940827","Article"
"Minimal quadrature formulae for the spaces H
                2
                R
               and L
                2
                R
              . A unified interpolatory approach","Computing","","34","2","10.1007/BF02259843","Dr. B. A. Merschen","1985","http://link.springer.com/article/10.1007/BF02259843","Article"
"Formal theories of knowledge in AI and robotics","New Generation Computing","","3","4","10.1007/BF03037076","Stanley J. Rosenschein","1985","http://link.springer.com/article/10.1007/BF03037076","Article"
"Computing the characteristic polynomial of a tree","Computing","","35","2","10.1007/BF02260499","G. TinhoferH. Schreck","1985","http://link.springer.com/article/10.1007/BF02260499","Article"
"A decision procedure for combinations of propositional temporal logic and other specialized theories","Journal of Automated Reasoning","","2","2","10.1007/BF02432150","David A. Plaisted","1986","http://link.springer.com/article/10.1007/BF02432150","Article"
"Optimal algorithms for symmetry detection in two and three dimensions","The Visual Computer","","1","1","10.1007/BF01901268","Jan D. WolterTony C. WooRichard A. Volz","1985","http://link.springer.com/article/10.1007/BF01901268","Article"
"Complex indeterminates in Prolog and its application to discourse models","New Generation Computing","","3","4","10.1007/BF03037080","Kuniaki MukaiHideki Yasukawa","1985","http://link.springer.com/article/10.1007/BF03037080","Article"
"A software tool for research in linguistics and lexicography: Application to Somali","Computers and translation","","2","1","10.1007/BF01540131","Jacqueline LecarmeCarole Maury","1987","http://link.springer.com/article/10.1007/BF01540131","Article"
"An efficient algorithm for calculating Boolean difference","Journal of Computer Science and Technology","","1","1","10.1007/BF02943299","Daozheng Wei","1986","http://link.springer.com/article/10.1007/BF02943299","Article"
"Database support for solid modeling","The Visual Computer","","2","6","10.1007/BF01952420","Xu YuNobuo OhboTakashi MasudaYuzuru Fujiwara","1986","http://link.springer.com/article/10.1007/BF01952420","Article"
"A layered method for process and code mapping","New Generation Computing","","5","2","10.1007/BF03037398","Stephen TaylorEvyatar Av-RonEhud Shapiro","1987","http://link.springer.com/article/10.1007/BF03037398","Article"
"Editorial","The Visual Computer","","3","3","10.1007/BF01962891","Tosiyasu L. Kunii","1987","http://link.springer.com/article/10.1007/BF01962891","Article"
"Derivation and implementation of an algorithm for singular integrals","Computing","","38","3","10.1007/BF02240098","Dr. Franca CaliòDr. Elena Marchetti","1987","http://link.springer.com/article/10.1007/BF02240098","Article"
"Efficient classes of Runge-Kutta methods for two-point boundary value problems","Computing","","37","4","10.1007/BF02251090","W. H. EnrightP. H. Muir","1986","http://link.springer.com/article/10.1007/BF02251090","Article"
"Positioning and animating human figures in a task-oriented environment","The Visual Computer","","1","4","10.1007/BF02021810","Norman I. BadlerJonathan D. KoreinJames U. KoreinGerald M. RadackLynne Shapiro Brotman","1985","http://link.springer.com/article/10.1007/BF02021810","Article"
"Conditionally isotone interval operators","Computing","","39","3","10.1007/BF02309559","Prof. Dr. R. Krawczyk","1987","http://link.springer.com/article/10.1007/BF02309559","Article"
"An efficient labeling technique for solving sparse assignment problems","Computing","","36","4","10.1007/BF02240205","U. DerigsA. Metz","1986","http://link.springer.com/article/10.1007/BF02240205","Article"
"Experimental CSG environment for modelling solid","The Visual Computer","","2","1","10.1007/BF01890983","Shoichi Kitaoka","1986","http://link.springer.com/article/10.1007/BF01890983","Article"
"Arithmetically improved algorithmic performance","Computing","","35","2","10.1007/BF02260502","M. MascagniW. L. Miranker","1985","http://link.springer.com/article/10.1007/BF02260502","Article"
"Radiosity: A method for computing global illumination","The Visual Computer","","2","5","10.1007/BF02020429","Donald P. GreenbergMichael F. CohenKenneth E. Torrance","1986","http://link.springer.com/article/10.1007/BF02020429","Article"
"Research papers in machine learning","Machine Learning","","2","3","10.1007/BF00058678","Pat Langley","1987","http://link.springer.com/article/10.1007/BF00058678","Article"
"The visual simulation of amorphous phenomena","The Visual Computer","","2","5","10.1007/BF02020433","Craig Upson","1986","http://link.springer.com/article/10.1007/BF02020433","Article"
"News and notes","Machine Learning","","2","3","10.1007/BF00058682","","1987","http://link.springer.com/article/10.1007/BF00058682","Article"
"Marking fairness in Petri nets","Journal of Computer Science and Technology","","1","1","10.1007/BF02943302","Weiming Lu","1986","http://link.springer.com/article/10.1007/BF02943302","Article"
"Digital media: Bridges between data particles and artifacts","The Visual Computer","","2","3","10.1007/BF01900324","Frank Dietrich","1986","http://link.springer.com/article/10.1007/BF01900324","Article"
"Global convergence of nonlinear successive overrelaxation via linear theory","Computing","","34","1","10.1007/BF02242174","M. E. BrewsterR. Kannan","1985","http://link.springer.com/article/10.1007/BF02242174","Article"
"In this issue ...","Artificial Intelligence Review","","1","2","10.1007/BF00130008","","1987","http://link.springer.com/article/10.1007/BF00130008","Article"
"Grid strategy and high accuracy via defect corrections for the Kreiss-method for stiff boundary value problems","Computing","","38","3","10.1007/BF02240101","Prof. Dr. K. BöhmerDipl.-Math. T. Römer","1987","http://link.springer.com/article/10.1007/BF02240101","Article"
"Call for papers CG International '88 Palexpo Geneva, Switzerland May 24–27, 1988","The Visual Computer","","3","2","10.1007/BF02153669","","1987","http://link.springer.com/article/10.1007/BF02153669","Article"
"Does AI have a methodology which is different from software engineering?","Artificial Intelligence Review","","1","2","10.1007/BF00130012","D. PartridgeY. Wilks","1987","http://link.springer.com/article/10.1007/BF00130012","Article"
"Über die Konvergenzordnung des Intervall-Newton-Verfahrens","Computing","","39","4","10.1007/BF02239978","G. Alefeld","1987","http://link.springer.com/article/10.1007/BF02239978","Article"
"A recovery technique for distributed communicating process systems","Journal of Computer Science and Technology","","1","2","10.1007/BF02943270","Di Zhou","1986","http://link.springer.com/article/10.1007/BF02943270","Article"
"Learning syntax by automata induction","Machine Learning","","2","1","10.1007/BF00058753","Robert C. BerwickSam Pilato","1987","http://link.springer.com/article/10.1007/BF00058753","Article"
"On some union and intersection problems for polygons with fixed orientations","Computing","","36","3","10.1007/BF02240065","P. WidmayerY. F. WuM. D. F. SchlagC. K. Wong","1986","http://link.springer.com/article/10.1007/BF02240065","Article"
"AGDL: A definition language for attribute grammars","Journal of Computer Science and Technology","","1","3","10.1007/BF02979464","Yanwen Qu","1986","http://link.springer.com/article/10.1007/BF02979464","Article"
"Data-flow based execution mechanisms of Parallel and Concurrent Prolog","New Generation Computing","","3","1","10.1007/BF03037114","Noriyoshi ItoHajime ShimizuMasasuke KishiEiji KunoKazuaki Rokusawa","1985","http://link.springer.com/article/10.1007/BF03037114","Article"
"Unification and the computational analysis of arabic","Computers and translation","","2","2 - 3","10.1007/BF02274437","anthony Aristar","1987","http://link.springer.com/article/10.1007/BF02274437","Article"
"Conference notes","Computers and translation","","1","1","10.1007/BF00940829","John WhiteCarol F. JustusWinfield S. Bennett","1986","http://link.springer.com/article/10.1007/BF00940829","Article"
"Software review","Computers and translation","","2","2 - 3","10.1007/BF02274441","Frederick G. Hensey","1987","http://link.springer.com/article/10.1007/BF02274441","Article"
"Automated analysis of operators on state tables: A technique for intelligent search","Journal of Automated Reasoning","","2","2","10.1007/BF02432148","Thomas Kramer","1986","http://link.springer.com/article/10.1007/BF02432148","Article"
"The design and implementation of DLOG, a Prolog-based knowledge representation system","New Generation Computing","","3","4","10.1007/BF03037078","Randy Goebel","1985","http://link.springer.com/article/10.1007/BF03037078","Article"
"Call for papers","Journal of Automated Reasoning","","2","2","10.1007/BF02432152","","1986","http://link.springer.com/article/10.1007/BF02432152","Article"
"Prolog-ELF incorporating fuzzy logic","New Generation Computing","","3","4","10.1007/BF03037082","Mitsuru IshizukaNaoki Kanai","1985","http://link.springer.com/article/10.1007/BF03037082","Article"
"Computation of full logic programs using one-variable environments","New Generation Computing","","4","2","10.1007/BF03037440","Paul J. Voda","1986","http://link.springer.com/article/10.1007/BF03037440","Article"
"Socially useful artificial intelligence","AI & SOCIETY","","1","1","10.1007/BF01905885","Richard Ennals","1987","http://link.springer.com/article/10.1007/BF01905885","Article"
"Experimental Goal Regression: A Method for Learning Problem-Solving Heuristics","Machine Learning","","1","3","10.1023/A:1022806513480","Bruce W. PorterDennis F. Kibler","1986","http://link.springer.com/article/10.1023/A%3A1022806513480","Article"
"Automated generation of simply connected solid objects from wire-frame data using operations on graphs","The Visual Computer","","2","6","10.1007/BF01952418","Ken-ichi-KoboriNoriyuki FutagamiIkuo Nishioka","1986","http://link.springer.com/article/10.1007/BF01952418","Article"
"Review article: Project for integrated development of English-Spanish machine translation","Computers and translation","","2","1","10.1007/BF01540133","William W. Cressey","1987","http://link.springer.com/article/10.1007/BF01540133","Article"
"Editor's preface to ‘basic principles of mechanical theorem proving in elementary geometries’ by Wu Wen-tsun","Journal of Automated Reasoning","","2","3","10.1007/BF02328446","J Strother Moore","1986","http://link.springer.com/article/10.1007/BF02328446","Article"
"Caustics and specular reflection models for spherical objects and lenses","The Visual Computer","","2","6","10.1007/BF01952422","Masa Inakage","1986","http://link.springer.com/article/10.1007/BF01952422","Article"
"Machine Learning and Grammar Induction","Machine Learning","","2","1","10.1023/A:1022808826027","Pat Langely","1987","http://link.springer.com/article/10.1023/A%3A1022808826027","Article"
"Check character systems","Computing","","37","4","10.1007/BF02251088","Dr. A. EckerDr. G. Poch","1986","http://link.springer.com/article/10.1007/BF02251088","Article"
"Computer animation","The Visual Computer","","1","4","10.1007/BF02021808","N. Magnenat-ThalmanD. Thalmann","1985","http://link.springer.com/article/10.1007/BF02021808","Article"
"Lens effect on synthetic image generation based on light particle theory","The Visual Computer","","3","3","10.1007/BF01962893","Yong C. Chen","1987","http://link.springer.com/article/10.1007/BF01962893","Article"
"Unification under associativity and idempotence is of type nullary","Journal of Automated Reasoning","","2","3","10.1007/BF02328450","Manfred Schmidt-Schauss","1986","http://link.springer.com/article/10.1007/BF02328450","Article"
"Solution of the matrix equation AX−XB=C","Computing","","37","4","10.1007/BF02251092","Lu Tongxing","1986","http://link.springer.com/article/10.1007/BF02251092","Article"
"The dynamics of articulated rigid bodies for purposes of animation","The Visual Computer","","1","4","10.1007/BF02021812","William W. ArmstrongMark W. Green","1985","http://link.springer.com/article/10.1007/BF02021812","Article"
"Software design issues for natural language processing","Computers and translation","","2","4","10.1007/BF01682181","Thomas Loomis","1987","http://link.springer.com/article/10.1007/BF01682181","Article"
"Iterative improvement of componentwise errorbounds for invariant subspaces belonging to a double or nearly double eigenvalue","Computing","","36","4","10.1007/BF02240207","G. AlefeldH. Spreuer","1986","http://link.springer.com/article/10.1007/BF02240207","Article"
